Time_s,Input_u_PWM,Output_y_Temp
2763.181,50.0,113.25
2763.761,50.0,113.75
2764.369,50.0,113.5
2764.959,50.0,113.75
2765.571,50.0,113.75
2765.581,50.0,113.25
2766.168,50.0,113.5
2766.733,50.0,113.75
2767.316,50.0,113.5
2767.896,50.0,113.75
2768.482,50.0,113.75
2768.504,50.0,113.25
2769.073,50.0,113.75
2769.654,50.0,113.75
2770.225,50.0,113.75
2770.788,50.0,113.75
2771.378,50.0,113.75
2771.940,50.0,113.5
2772.509,50.0,113.75
2772.520,50.0,113.25
2773.111,50.0,114.0
2773.689,50.0,113.75
2774.262,50.0,113.75
2774.840,50.0,113.75
2775.411,50.0,113.75
2775.982,50.0,113.75
2775.999,50.0,113.75
2776.599,50.0,113.5
2777.157,50.0,113.75
2777.736,50.0,113.75
2778.314,50.0,113.75
2778.897,50.0,113.75
2779.462,50.0,113.75
2780.039,50.0,113.75
2780.049,50.0,113.75
2780.629,50.0,113.75
2781.207,50.0,114.0
2781.796,50.0,113.5
2782.408,50.0,113.75
2782.970,50.0,113.25
2783.004,50.0,113.75
2783.585,50.0,113.5
2784.150,50.0,113.5
2784.718,50.0,114.0
2785.283,50.0,113.75
2785.857,50.0,113.75
2786.421,50.0,113.75
2786.985,50.0,113.75
2787.006,50.0,113.75
2787.585,50.0,113.5
2788.183,50.0,113.5
2788.748,50.0,113.75
2789.353,50.0,114.0
2789.931,50.0,114.0
2790.502,50.0,113.75
2790.512,50.0,114.0
2791.107,50.0,114.0
2791.680,50.0,113.75
2792.252,50.0,113.5
2792.821,50.0,113.5
2793.383,50.0,114.0
2793.944,50.0,113.75
2794.503,50.0,113.75
2794.509,50.0,113.75
2795.117,50.0,113.5
2795.684,50.0,114.0
2796.278,50.0,113.75
2796.858,50.0,113.75
2797.434,50.0,113.75
2798.008,50.0,113.75
2798.019,50.0,114.0
2798.625,50.0,113.75
2799.213,50.0,114.0
2799.781,50.0,113.75
2800.350,50.0,113.5
2800.925,50.0,114.0
2801.502,50.0,114.0
2801.508,50.0,113.75
2802.104,50.0,113.5
2802.677,50.0,114.0
2803.246,50.0,113.75
2803.834,50.0,114.0
2804.397,50.0,113.75
2804.977,50.0,114.0
2804.996,50.0,114.0
2805.585,50.0,113.75
2806.144,50.0,113.75
2806.716,50.0,114.0
2807.286,50.0,114.25
2807.869,50.0,114.0
2808.464,50.0,114.0
2808.504,50.0,113.75
2809.081,50.0,113.75
2809.673,50.0,113.75
2810.238,50.0,113.75
2810.800,50.0,113.75
2811.367,50.0,114.0
2811.928,50.0,114.0
2812.511,50.0,113.75
2812.522,50.0,114.0
2813.116,50.0,114.0
2813.688,50.0,113.75
2814.257,50.0,114.0
2814.830,50.0,114.25
2815.390,50.0,114.0
2815.958,50.0,114.0
2816.533,50.0,113.5
2816.552,50.0,114.25
2817.137,50.0,114.0
2817.713,50.0,114.0
2818.284,50.0,114.0
2818.859,50.0,114.0
2819.473,50.0,113.5
2820.059,50.0,113.5
2820.063,50.0,113.75
2820.684,50.0,114.0
2821.248,50.0,113.75
2821.821,50.0,113.75
2822.386,50.0,114.0
2822.951,50.0,114.5
2823.535,50.0,114.25
2823.543,50.0,113.5
2824.154,50.0,114.5
2824.730,50.0,114.25
2825.325,50.0,114.0
2826.044,50.0,114.25
2826.056,50.0,114.25
2826.657,50.0,113.5
2827.218,50.0,114.0
2827.807,50.0,114.0
2828.390,50.0,113.75
2828.979,50.0,113.5
2829.003,50.0,114.25
2829.589,50.0,114.0
2830.211,50.0,114.0
2830.827,50.0,114.0
2831.438,50.0,113.5
2832.017,50.0,114.25
2832.025,50.0,113.75
2832.643,50.0,114.25
2833.220,50.0,113.75
2833.786,50.0,114.0
2834.361,50.0,114.0
2834.926,50.0,114.0
